Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2024-11-25,Garmisch-Partenkirchen,Germany,750,4,-10.9,0,57
2024-11-25,Oberstdorf,Germany,813,5,-4,0,39
2024-11-25,Berchtesgaden,Germany,518,3,-4.9,7,35
2024-11-25,Feldberg,Germany,1493,6,-7,4.8,69
2024-11-25,Innsbruck,Austria,574,6,-3.9,0,49
2024-11-25,St. Anton am Arlberg,Austria,1304,3,-13.1,8.1,35
2024-11-25,Kitzbühel,Austria,762,4,-7.9,0,55
2024-11-25,Salzburg,Austria,424,6,-0.4,0,40
2024-11-25,Bad Gastein,Austria,1002,4,-9.2,0,45
2024-11-25,Zermatt,Switzerland,1620,5,-10,0,78
2024-11-25,St. Moritz,Switzerland,1856,5,-9.3,4,71
2024-11-25,Verbier,Switzerland,1500,5,-2.4,0,58
2024-11-25,Davos,Switzerland,1560,4,-1.1,8.4,85
2024-11-25,Interlaken,Switzerland,568,4,3.8,0.9,15
2024-11-24,Garmisch-Partenkirchen,Germany,750,4,1,2.9,28
2024-11-24,Oberstdorf,Germany,813,4,-2.9,5.8,56
2024-11-24,Berchtesgaden,Germany,518,4,-1.7,13.2,22
2024-11-24,Feldberg,Germany,1493,6,-0.8,9.4,79
2024-11-24,Innsbruck,Austria,574,6,2,0.1,53
2024-11-24,St. Anton am Arlberg,Austria,1304,7,-3.3,0,42
2024-11-24,Kitzbühel,Austria,762,4,-7.2,9.3,25
2024-11-24,Salzburg,Austria,424,6,-7.4,0,30
2024-11-24,Bad Gastein,Austria,1002,5,-6.9,10.4,39
2024-11-24,Zermatt,Switzerland,1620,5,-18.4,6.2,56
2024-11-24,St. Moritz,Switzerland,1856,8,-15.1,11.4,53
2024-11-24,Verbier,Switzerland,1500,6,-10.3,11.4,57
2024-11-24,Davos,Switzerland,1560,6,-4.2,5.1,77
2024-11-24,Interlaken,Switzerland,568,6,-3.6,0,29
2024-11-23,Garmisch-Partenkirchen,Germany,750,6,-5.7,0,52
2024-11-23,Oberstdorf,Germany,813,5,-1.4,0,55
2024-11-23,Berchtesgaden,Germany,518,5,-5.8,1.2,31
2024-11-23,Feldberg,Germany,1493,6,-9.6,1,55
2024-11-23,Innsbruck,Austria,574,4,-5.8,10.3,31
2024-11-23,St. Anton am Arlberg,Austria,1304,4,-6.8,1.2,49
2024-11-23,Kitzbühel,Austria,762,6,-5,7,26
2024-11-23,Salzburg,Austria,424,5,-5,0,25
2024-11-23,Bad Gastein,Austria,1002,5,-7.3,2.1,66
2024-11-23,Zermatt,Switzerland,1620,7,-11.2,0,47
2024-11-23,St. Moritz,Switzerland,1856,4,-16.3,3.1,48
2024-11-23,Verbier,Switzerland,1500,6,-9,3.8,50
2024-11-23,Davos,Switzerland,1560,4,-4.4,0,45
2024-11-23,Interlaken,Switzerland,568,4,-1.2,3.1,12
2024-11-22,Garmisch-Partenkirchen,Germany,750,3,1.6,14.7,18
2024-11-22,Oberstdorf,Germany,813,5,-2.5,0,62
2024-11-22,Berchtesgaden,Germany,518,5,-3.3,0,39
2024-11-22,Feldberg,Germany,1493,5,-16.7,0,83
2024-11-22,Innsbruck,Austria,574,6,-4.9,0,10
2024-11-22,St. Anton am Arlberg,Austria,1304,5,-6.7,5.7,31
2024-11-22,Kitzbühel,Austria,762,7,1.4,4.3,45
2024-11-22,Salzburg,Austria,424,5,-1.5,11.4,48
2024-11-22,Bad Gastein,Austria,1002,4,-0.7,2.7,59
2024-11-22,Zermatt,Switzerland,1620,4,-10.5,11.4,65
2024-11-22,St. Moritz,Switzerland,1856,4,-10.7,7,65
2024-11-22,Verbier,Switzerland,1500,7,-13.3,8.6,41
2024-11-22,Davos,Switzerland,1560,5,-17.3,0,77
2024-11-22,Interlaken,Switzerland,568,6,-9.3,11.2,55
2024-11-21,Garmisch-Partenkirchen,Germany,750,6,-10.4,13.2,57
2024-11-21,Oberstdorf,Germany,813,7,-1.2,0,55
2024-11-21,Berchtesgaden,Germany,518,6,-8.9,0,54
2024-11-21,Feldberg,Germany,1493,4,-13.1,13.2,59
2024-11-21,Innsbruck,Austria,574,4,1.8,0,13
2024-11-21,St. Anton am Arlberg,Austria,1304,5,-12.3,0,29
2024-11-21,Kitzbühel,Austria,762,5,-7.4,0,60
2024-11-21,Salzburg,Austria,424,3,3.1,4.9,13
2024-11-21,Bad Gastein,Austria,1002,5,-1,8.7,40
2024-11-21,Zermatt,Switzerland,1620,6,-14.1,6.9,83
2024-11-21,St. Moritz,Switzerland,1856,7,-12.8,11.4,75
2024-11-21,Verbier,Switzerland,1500,7,-5.7,9.5,49
2024-11-21,Davos,Switzerland,1560,6,-1.9,8.5,59
2024-11-21,Interlaken,Switzerland,568,3,-0.1,7.5,41
2024-11-20,Garmisch-Partenkirchen,Germany,750,5,-0.5,7.4,35
2024-11-20,Oberstdorf,Germany,813,4,-9.4,5.7,49
2024-11-20,Berchtesgaden,Germany,518,4,-8.4,0,39
2024-11-20,Feldberg,Germany,1493,6,-6.7,14.7,50
2024-11-20,Innsbruck,Austria,574,4,0.8,12.5,21
2024-11-20,St. Anton am Arlberg,Austria,1304,6,-10.2,1.9,51
2024-11-20,Kitzbühel,Austria,762,6,-0.9,14.8,21
2024-11-20,Salzburg,Austria,424,4,3.3,0,6
2024-11-20,Bad Gastein,Austria,1002,5,-0.2,9.1,53
2024-11-20,Zermatt,Switzerland,1620,7,-11.4,9.9,40
2024-11-20,St. Moritz,Switzerland,1856,5,-8.5,2.1,74
2024-11-20,Verbier,Switzerland,1500,6,-9.9,4.6,82
2024-11-20,Davos,Switzerland,1560,7,-12.5,1.5,57
2024-11-20,Interlaken,Switzerland,568,6,-2.7,0,30
2024-11-19,Garmisch-Partenkirchen,Germany,750,6,-2.1,11.2,60
2024-11-19,Oberstdorf,Germany,813,4,-14.3,0,22
2024-11-19,Berchtesgaden,Germany,518,6,-8.4,14.9,46
2024-11-19,Feldberg,Germany,1493,6,-11.6,8.7,74
2024-11-19,Innsbruck,Austria,574,6,-5.4,0,56
2024-11-19,St. Anton am Arlberg,Austria,1304,6,-14.2,2.5,30
2024-11-19,Kitzbühel,Austria,762,4,-9.3,14.5,52
2024-11-19,Salzburg,Austria,424,4,-10,0,15
2024-11-19,Bad Gastein,Austria,1002,4,-2.4,0,26
2024-11-19,Zermatt,Switzerland,1620,5,-7.5,2.5,88
2024-11-19,St. Moritz,Switzerland,1856,6,-7.6,13.2,50
2024-11-19,Verbier,Switzerland,1500,5,-8.5,13.3,37
2024-11-19,Davos,Switzerland,1560,6,-6.6,14.2,71
2024-11-19,Interlaken,Switzerland,568,6,-6.1,4.6,52
2024-11-18,Garmisch-Partenkirchen,Germany,750,6,0,6.6,59
2024-11-18,Oberstdorf,Germany,813,5,-12.9,2.1,57
2024-11-18,Berchtesgaden,Germany,518,5,-6.2,0,27
2024-11-18,Feldberg,Germany,1493,7,-17.9,0,45
2024-11-18,Innsbruck,Austria,574,6,-9.8,0,29
2024-11-18,St. Anton am Arlberg,Austria,1304,5,-3.7,11.2,57
2024-11-18,Kitzbühel,Austria,762,3,-5.7,0,59
2024-11-18,Salzburg,Austria,424,5,5.3,9.5,12
2024-11-18,Bad Gastein,Austria,1002,3,-12,0,50
2024-11-18,Zermatt,Switzerland,1620,5,-7.8,6.9,67
2024-11-18,St. Moritz,Switzerland,1856,5,-13.9,10.1,63
2024-11-18,Verbier,Switzerland,1500,4,-0.5,11.2,76
2024-11-18,Davos,Switzerland,1560,4,-9.9,0,72
2024-11-18,Interlaken,Switzerland,568,5,-8.9,0,10
2024-11-17,Garmisch-Partenkirchen,Germany,750,4,-5.6,13.2,15
2024-11-17,Oberstdorf,Germany,813,5,-4.2,13.7,37
2024-11-17,Berchtesgaden,Germany,518,5,-4.6,8.8,29
2024-11-17,Feldberg,Germany,1493,7,-13.8,12.5,41
2024-11-17,Innsbruck,Austria,574,4,-6.3,4.5,41
2024-11-17,St. Anton am Arlberg,Austria,1304,4,-12.2,0,51
2024-11-17,Kitzbühel,Austria,762,4,4,14,19
2024-11-17,Salzburg,Austria,424,4,-5.3,0,46
2024-11-17,Bad Gastein,Austria,1002,4,-3.4,13.7,61
2024-11-17,Zermatt,Switzerland,1620,6,-8.3,0,68
2024-11-17,St. Moritz,Switzerland,1856,7,-11.9,12.6,59
2024-11-17,Verbier,Switzerland,1500,4,-11.1,2.8,54
2024-11-17,Davos,Switzerland,1560,6,-4,0,66
2024-11-17,Interlaken,Switzerland,568,3,-5.3,8.3,52
2024-11-16,Garmisch-Partenkirchen,Germany,750,4,0.3,0.4,44
2024-11-16,Oberstdorf,Germany,813,5,-7.4,2,27
2024-11-16,Berchtesgaden,Germany,518,4,-5.8,12.9,26
2024-11-16,Feldberg,Germany,1493,7,-15.5,0,70
2024-11-16,Innsbruck,Austria,574,5,-4.2,9.1,37
2024-11-16,St. Anton am Arlberg,Austria,1304,3,-13.1,12.9,48
2024-11-16,Kitzbühel,Austria,762,3,-3.1,12.6,16
2024-11-16,Salzburg,Austria,424,3,3.1,0,26
2024-11-16,Bad Gastein,Austria,1002,4,-4.1,0,58
2024-11-16,Zermatt,Switzerland,1620,8,-0.8,0,49
2024-11-16,St. Moritz,Switzerland,1856,5,-17.2,7.8,86
2024-11-16,Verbier,Switzerland,1500,7,-2.5,0.4,70
2024-11-16,Davos,Switzerland,1560,7,-4.7,10.9,50
2024-11-16,Interlaken,Switzerland,568,4,-3.3,7.3,12
2024-11-15,Garmisch-Partenkirchen,Germany,750,5,1.8,1.9,31
2024-11-15,Oberstdorf,Germany,813,5,-5.8,3.5,35
2024-11-15,Berchtesgaden,Germany,518,5,-2.7,11.2,14
2024-11-15,Feldberg,Germany,1493,7,-5,3.1,83
2024-11-15,Innsbruck,Austria,574,4,-5.4,13.6,45
2024-11-15,St. Anton am Arlberg,Austria,1304,6,-9,2.7,65
2024-11-15,Kitzbühel,Austria,762,5,-4.1,11,18
2024-11-15,Salzburg,Austria,424,3,-9.1,0,52
2024-11-15,Bad Gastein,Austria,1002,5,1.9,0,54
2024-11-15,Zermatt,Switzerland,1620,5,-12.4,2.3,60
2024-11-15,St. Moritz,Switzerland,1856,7,-18.6,0,50
2024-11-15,Verbier,Switzerland,1500,6,-5.6,0,73
2024-11-15,Davos,Switzerland,1560,6,-10.6,11,81
2024-11-15,Interlaken,Switzerland,568,3,-2.4,1.2,43
2024-11-14,Garmisch-Partenkirchen,Germany,750,4,-5.5,11.7,20
2024-11-14,Oberstdorf,Germany,813,4,-7.3,3.4,56
2024-11-14,Berchtesgaden,Germany,518,6,-7.5,3.2,13
2024-11-14,Feldberg,Germany,1493,5,-9,14.4,45
2024-11-14,Innsbruck,Austria,574,4,6.3,1,17
2024-11-14,St. Anton am Arlberg,Austria,1304,4,-4.7,0,67
2024-11-14,Kitzbühel,Austria,762,6,-11.9,14.9,19
2024-11-14,Salzburg,Austria,424,6,-7.3,0,33
2024-11-14,Bad Gastein,Austria,1002,4,-3.7,14.5,54
2024-11-14,Zermatt,Switzerland,1620,4,-15.7,1.1,65
2024-11-14,St. Moritz,Switzerland,1856,5,-16.7,8,76
2024-11-14,Verbier,Switzerland,1500,4,-7.9,8.2,77
2024-11-14,Davos,Switzerland,1560,5,-7.7,0,59
2024-11-14,Interlaken,Switzerland,568,3,-3.6,9.2,20
2024-11-13,Garmisch-Partenkirchen,Germany,750,4,-4.8,0,32
2024-11-13,Oberstdorf,Germany,813,5,-7.3,12.8,56
2024-11-13,Berchtesgaden,Germany,518,3,1.1,8.9,15
2024-11-13,Feldberg,Germany,1493,4,-5.6,2.4,63
2024-11-13,Innsbruck,Austria,574,5,4.2,0,12
2024-11-13,St. Anton am Arlberg,Austria,1304,4,-4.2,0,43
2024-11-13,Kitzbühel,Austria,762,7,-6.7,0,26
2024-11-13,Salzburg,Austria,424,4,-2.4,0,20
2024-11-13,Bad Gastein,Austria,1002,4,-10.7,7.7,54
2024-11-13,Zermatt,Switzerland,1620,6,-15.3,1.1,76
2024-11-13,St. Moritz,Switzerland,1856,6,-15.5,0,61
2024-11-13,Verbier,Switzerland,1500,7,-8.8,0,53
2024-11-13,Davos,Switzerland,1560,5,-12.2,14.2,38
2024-11-13,Interlaken,Switzerland,568,6,-5.6,0,42
2024-11-12,Garmisch-Partenkirchen,Germany,750,3,-6.1,0,49
2024-11-12,Oberstdorf,Germany,813,5,-7.2,5.2,41
2024-11-12,Berchtesgaden,Germany,518,4,-2.1,0,32
2024-11-12,Feldberg,Germany,1493,5,-6.2,0,57
2024-11-12,Innsbruck,Austria,574,7,2.7,0,6
2024-11-12,St. Anton am Arlberg,Austria,1304,6,-4.9,1.8,30
2024-11-12,Kitzbühel,Austria,762,6,-1.3,0,37
2024-11-12,Salzburg,Austria,424,5,2,11.3,13
2024-11-12,Bad Gastein,Austria,1002,4,-11,0,39
2024-11-12,Zermatt,Switzerland,1620,6,-8.8,11.9,88
2024-11-12,St. Moritz,Switzerland,1856,5,-11.7,0,68
2024-11-12,Verbier,Switzerland,1500,5,-10.5,11.8,67
2024-11-12,Davos,Switzerland,1560,7,-12.7,5.3,52
2024-11-12,Interlaken,Switzerland,568,3,-5.8,5.3,30
2024-11-11,Garmisch-Partenkirchen,Germany,750,5,0.4,0,57
2024-11-11,Oberstdorf,Germany,813,3,-4.6,12.4,16
2024-11-11,Berchtesgaden,Germany,518,5,-6.3,3.2,16
2024-11-11,Feldberg,Germany,1493,7,-10,10.1,73
2024-11-11,Innsbruck,Austria,574,3,-4.7,0,18
2024-11-11,St. Anton am Arlberg,Austria,1304,7,-0.2,9.5,53
2024-11-11,Kitzbühel,Austria,762,5,-3,5.8,56
2024-11-11,Salzburg,Austria,424,5,-2.4,8.7,14
2024-11-11,Bad Gastein,Austria,1002,5,-1.5,14.8,50
2024-11-11,Zermatt,Switzerland,1620,6,-4.6,0,58
2024-11-11,St. Moritz,Switzerland,1856,6,-6.2,14.3,54
2024-11-11,Verbier,Switzerland,1500,4,-9.2,7.8,42
2024-11-11,Davos,Switzerland,1560,4,-10,5.1,39
2024-11-11,Interlaken,Switzerland,568,3,-4.6,0,32
2024-11-10,Garmisch-Partenkirchen,Germany,750,6,-3.7,0.7,21
2024-11-10,Oberstdorf,Germany,813,6,-12.7,0,44
2024-11-10,Berchtesgaden,Germany,518,3,3.3,8.7,20
2024-11-10,Feldberg,Germany,1493,5,-2.4,10.1,48
2024-11-10,Innsbruck,Austria,574,3,-7.4,0,26
2024-11-10,St. Anton am Arlberg,Austria,1304,4,-4.5,12.2,32
2024-11-10,Kitzbühel,Austria,762,4,-4.8,12.6,33
2024-11-10,Salzburg,Austria,424,4,-4.2,12.4,7
2024-11-10,Bad Gastein,Austria,1002,5,-8.4,5.1,44
2024-11-10,Zermatt,Switzerland,1620,7,-8.7,5.1,82
2024-11-10,St. Moritz,Switzerland,1856,5,-18.2,0,73
2024-11-10,Verbier,Switzerland,1500,5,-14.8,0,50
2024-11-10,Davos,Switzerland,1560,5,-9,5.9,80
2024-11-10,Interlaken,Switzerland,568,6,4.3,0,34
2024-11-09,Garmisch-Partenkirchen,Germany,750,5,-6.2,11.2,24
2024-11-09,Oberstdorf,Germany,813,4,3.7,0,40
2024-11-09,Berchtesgaden,Germany,518,3,-4.1,13,26
2024-11-09,Feldberg,Germany,1493,4,-9.7,14.7,57
2024-11-09,Innsbruck,Austria,574,4,-12,1,30
2024-11-09,St. Anton am Arlberg,Austria,1304,4,-10.9,0,30
2024-11-09,Kitzbühel,Austria,762,4,-7.8,0,16
2024-11-09,Salzburg,Austria,424,3,-8.1,12.8,32
2024-11-09,Bad Gastein,Austria,1002,6,-2.9,0,56
2024-11-09,Zermatt,Switzerland,1620,5,-12.3,9.5,66
2024-11-09,St. Moritz,Switzerland,1856,7,-8.5,0,90
2024-11-09,Verbier,Switzerland,1500,4,-10.4,13.8,69
2024-11-09,Davos,Switzerland,1560,6,-15.4,0,66
2024-11-09,Interlaken,Switzerland,568,6,-4.7,0,20
2024-11-08,Garmisch-Partenkirchen,Germany,750,7,-3.1,0,35
2024-11-08,Oberstdorf,Germany,813,4,-5.6,0,15
2024-11-08,Berchtesgaden,Germany,518,5,-3.4,0.1,27
2024-11-08,Feldberg,Germany,1493,5,-11.7,10.7,46
2024-11-08,Innsbruck,Austria,574,4,-5,0,21
2024-11-08,St. Anton am Arlberg,Austria,1304,6,-3.7,0,30
2024-11-08,Kitzbühel,Austria,762,5,-6.9,0,18
2024-11-08,Salzburg,Austria,424,5,-1,0,13
2024-11-08,Bad Gastein,Austria,1002,6,-9.1,10.9,59
2024-11-08,Zermatt,Switzerland,1620,5,-10.3,13.4,59
2024-11-08,St. Moritz,Switzerland,1856,4,-8.3,8.5,52
2024-11-08,Verbier,Switzerland,1500,4,-10.4,10.7,74
2024-11-08,Davos,Switzerland,1560,7,-8.8,9.8,64
2024-11-08,Interlaken,Switzerland,568,5,-7.1,2.5,32
2024-11-07,Garmisch-Partenkirchen,Germany,750,4,-2.1,0.2,28
2024-11-07,Oberstdorf,Germany,813,6,-3.6,14.6,48
2024-11-07,Berchtesgaden,Germany,518,3,0.1,13.5,53
2024-11-07,Feldberg,Germany,1493,6,-12.2,0.3,80
2024-11-07,Innsbruck,Austria,574,6,-2,0,26
2024-11-07,St. Anton am Arlberg,Austria,1304,6,-11.1,0,70
2024-11-07,Kitzbühel,Austria,762,4,-10.3,0,34
2024-11-07,Salzburg,Austria,424,4,0.4,0,46
2024-11-07,Bad Gastein,Austria,1002,4,-10.4,0,37
2024-11-07,Zermatt,Switzerland,1620,5,-9.6,4,46
2024-11-07,St. Moritz,Switzerland,1856,6,-10.6,0,93
2024-11-07,Verbier,Switzerland,1500,7,-7.4,3.2,70
2024-11-07,Davos,Switzerland,1560,7,-4.6,13.2,79
2024-11-07,Interlaken,Switzerland,568,6,-3,0,48
2024-11-06,Garmisch-Partenkirchen,Germany,750,5,0.1,14.4,30
2024-11-06,Oberstdorf,Germany,813,3,-4.6,0,58
2024-11-06,Berchtesgaden,Germany,518,5,2.1,0,33
2024-11-06,Feldberg,Germany,1493,5,-5,10.2,44
2024-11-06,Innsbruck,Austria,574,3,-5.9,8.8,8
2024-11-06,St. Anton am Arlberg,Austria,1304,7,-9.8,3.4,47
2024-11-06,Kitzbühel,Austria,762,3,-8.9,6.7,54
2024-11-06,Salzburg,Austria,424,3,-4.3,0,16
2024-11-06,Bad Gastein,Austria,1002,5,-4.4,0,47
2024-11-06,Zermatt,Switzerland,1620,6,-10.6,9.9,72
2024-11-06,St. Moritz,Switzerland,1856,7,-10.9,5.5,56
2024-11-06,Verbier,Switzerland,1500,5,-10.6,6.5,37
2024-11-06,Davos,Switzerland,1560,6,-7.9,0,61
2024-11-06,Interlaken,Switzerland,568,3,-6.6,0,47
2024-11-05,Garmisch-Partenkirchen,Germany,750,6,-2.4,10,29
2024-11-05,Oberstdorf,Germany,813,4,-5.5,0.3,32
2024-11-05,Berchtesgaden,Germany,518,5,-1.5,8,48
2024-11-05,Feldberg,Germany,1493,7,-4.6,0,43
2024-11-05,Innsbruck,Austria,574,3,-6.4,8,10
2024-11-05,St. Anton am Arlberg,Austria,1304,7,-9.4,14.5,78
2024-11-05,Kitzbühel,Austria,762,4,-4.2,6.3,14
2024-11-05,Salzburg,Austria,424,5,3.7,0,31
2024-11-05,Bad Gastein,Austria,1002,7,-3.8,0,66
2024-11-05,Zermatt,Switzerland,1620,6,-4.7,5.3,66
2024-11-05,St. Moritz,Switzerland,1856,6,-11.6,10.8,50
2024-11-05,Verbier,Switzerland,1500,4,-11.2,13.8,82
2024-11-05,Davos,Switzerland,1560,4,-5.3,1.8,69
2024-11-05,Interlaken,Switzerland,568,3,4.8,1.8,36
2024-11-04,Garmisch-Partenkirchen,Germany,750,7,-1.3,1.3,34
2024-11-04,Oberstdorf,Germany,813,5,-6.3,11.4,41
2024-11-04,Berchtesgaden,Germany,518,6,-5.7,0,30
2024-11-04,Feldberg,Germany,1493,4,-7,6.7,60
2024-11-04,Innsbruck,Austria,574,4,0,0,19
2024-11-04,St. Anton am Arlberg,Austria,1304,6,-12.7,8.1,51
2024-11-04,Kitzbühel,Austria,762,5,-1.1,9.8,57
2024-11-04,Salzburg,Austria,424,6,-2.1,0,16
2024-11-04,Bad Gastein,Austria,1002,3,-10.7,0,37
2024-11-04,Zermatt,Switzerland,1620,7,-5,0,62
2024-11-04,St. Moritz,Switzerland,1856,6,-8.4,9.7,95
2024-11-04,Verbier,Switzerland,1500,5,-2.1,13.1,49
2024-11-04,Davos,Switzerland,1560,5,-16.7,14.1,41
2024-11-04,Interlaken,Switzerland,568,4,-13.1,12.8,44
2024-11-03,Garmisch-Partenkirchen,Germany,750,5,-9.8,4.1,42
2024-11-03,Oberstdorf,Germany,813,5,-8.6,4.4,46
2024-11-03,Berchtesgaden,Germany,518,6,1.8,0,43
2024-11-03,Feldberg,Germany,1493,4,-15,3.1,42
2024-11-03,Innsbruck,Austria,574,3,-3.4,13.1,18
2024-11-03,St. Anton am Arlberg,Austria,1304,5,-7.3,11.1,43
2024-11-03,Kitzbühel,Austria,762,6,-9.4,0,50
2024-11-03,Salzburg,Austria,424,4,-10.9,14.3,21
2024-11-03,Bad Gastein,Austria,1002,3,-6.1,3.8,64
2024-11-03,Zermatt,Switzerland,1620,5,-12.3,0,73
2024-11-03,St. Moritz,Switzerland,1856,6,-3.5,0.6,76
2024-11-03,Verbier,Switzerland,1500,7,-11.4,12.4,60
2024-11-03,Davos,Switzerland,1560,6,-5.8,9.5,71
2024-11-03,Interlaken,Switzerland,568,7,-3,0,39
2024-11-02,Garmisch-Partenkirchen,Germany,750,6,-11.8,2.2,53
2024-11-02,Oberstdorf,Germany,813,4,-9.7,4.6,16
2024-11-02,Berchtesgaden,Germany,518,5,-2.8,12.6,30
2024-11-02,Feldberg,Germany,1493,4,-7.1,4.2,64
2024-11-02,Innsbruck,Austria,574,5,-0.1,0,26
2024-11-02,St. Anton am Arlberg,Austria,1304,4,-8.6,4.4,46
2024-11-02,Kitzbühel,Austria,762,3,-12.7,12.6,57
2024-11-02,Salzburg,Austria,424,3,-3.2,0,32
2024-11-02,Bad Gastein,Austria,1002,4,0.6,0.2,26
2024-11-02,Zermatt,Switzerland,1620,4,-11.2,13.1,45
2024-11-02,St. Moritz,Switzerland,1856,5,-9.5,0.1,57
2024-11-02,Verbier,Switzerland,1500,5,-7,3.9,57
2024-11-02,Davos,Switzerland,1560,4,-11.7,11.2,56
2024-11-02,Interlaken,Switzerland,568,5,-6.9,0,11
2024-11-01,Garmisch-Partenkirchen,Germany,750,4,-3.3,10.2,51
2024-11-01,Oberstdorf,Germany,813,6,-5.1,8.8,29
2024-11-01,Berchtesgaden,Germany,518,3,2.4,0.1,18
2024-11-01,Feldberg,Germany,1493,4,-8.5,0,76
2024-11-01,Innsbruck,Austria,574,6,-6.7,8.4,13
2024-11-01,St. Anton am Arlberg,Austria,1304,6,-12.9,0,31
2024-11-01,Kitzbühel,Austria,762,6,-5,14,28
2024-11-01,Salzburg,Austria,424,6,-0.5,0,48
2024-11-01,Bad Gastein,Austria,1002,3,-0.8,3.9,52
2024-11-01,Zermatt,Switzerland,1620,7,-16.3,2.5,73
2024-11-01,St. Moritz,Switzerland,1856,6,-6.5,2.1,52
2024-11-01,Verbier,Switzerland,1500,5,-8.1,5.9,56
2024-11-01,Davos,Switzerland,1560,8,-2.8,14.9,41
2024-11-01,Interlaken,Switzerland,568,5,-6.8,8.3,31
2024-10-31,Garmisch-Partenkirchen,Germany,750,5,18.2,0,0
2024-10-31,Oberstdorf,Germany,813,6,15.2,0,0
2024-10-31,Berchtesgaden,Germany,518,5,21.6,0,0
2024-10-31,Feldberg,Germany,1493,6,13,4.6,0
2024-10-31,Innsbruck,Austria,574,3,26.5,0,0
2024-10-31,St. Anton am Arlberg,Austria,1304,7,17,0,0
2024-10-31,Kitzbühel,Austria,762,6,21.4,6.5,0
2024-10-31,Salzburg,Austria,424,6,21.9,0,0
2024-10-31,Bad Gastein,Austria,1002,3,26.9,0,0
2024-10-31,Zermatt,Switzerland,1620,6,11.1,0,13
2024-10-31,St. Moritz,Switzerland,1856,5,17.5,13.9,7
2024-10-31,Verbier,Switzerland,1500,5,19.3,0,0
2024-10-31,Davos,Switzerland,1560,6,20,0.3,18
2024-10-31,Interlaken,Switzerland,568,3,11.6,0,0
2024-10-30,Garmisch-Partenkirchen,Germany,750,7,15.3,0,0
2024-10-30,Oberstdorf,Germany,813,5,13.5,0,0
2024-10-30,Berchtesgaden,Germany,518,4,14.2,0,0
2024-10-30,Feldberg,Germany,1493,5,3.6,0,0
2024-10-30,Innsbruck,Austria,574,6,21.6,2.8,0
2024-10-30,St. Anton am Arlberg,Austria,1304,7,8.7,3.6,0
2024-10-30,Kitzbühel,Austria,762,4,11.8,5.6,0
2024-10-30,Salzburg,Austria,424,2,25.4,0,0
2024-10-30,Bad Gastein,Austria,1002,6,17.9,0,0
2024-10-30,Zermatt,Switzerland,1620,4,6.1,0,11
2024-10-30,St. Moritz,Switzerland,1856,7,11.9,0,7
2024-10-30,Verbier,Switzerland,1500,7,14.3,0,0
2024-10-30,Davos,Switzerland,1560,4,9.8,5.1,6
2024-10-30,Interlaken,Switzerland,568,6,14.8,0,0
2024-10-29,Garmisch-Partenkirchen,Germany,750,4,17.4,0,0
2024-10-29,Oberstdorf,Germany,813,4,23.4,0,0
2024-10-29,Berchtesgaden,Germany,518,4,18.6,0,0
2024-10-29,Feldberg,Germany,1493,5,10.2,0,0
2024-10-29,Innsbruck,Austria,574,4,21.1,13.4,0
2024-10-29,St. Anton am Arlberg,Austria,1304,6,17.4,0,0
2024-10-29,Kitzbühel,Austria,762,5,15,0,0
2024-10-29,Salzburg,Austria,424,6,22.2,0,0
2024-10-29,Bad Gastein,Austria,1002,6,14.9,19.7,0
2024-10-29,Zermatt,Switzerland,1620,4,16,5.8,8
2024-10-29,St. Moritz,Switzerland,1856,6,14.7,0,19
2024-10-29,Verbier,Switzerland,1500,4,14.9,0,0
2024-10-29,Davos,Switzerland,1560,6,12.7,0,11
2024-10-29,Interlaken,Switzerland,568,3,25.2,0,0
2024-10-28,Garmisch-Partenkirchen,Germany,750,6,24.5,0,0
2024-10-28,Oberstdorf,Germany,813,5,23.8,0,0
2024-10-28,Berchtesgaden,Germany,518,6,27,0,0
2024-10-28,Feldberg,Germany,1493,4,17.5,0,0
2024-10-28,Innsbruck,Austria,574,5,20.3,2.1,0
2024-10-28,St. Anton am Arlberg,Austria,1304,6,14.2,0,0
2024-10-28,Kitzbühel,Austria,762,7,14.8,17.2,0
2024-10-28,Salzburg,Austria,424,6,26.6,0,0
2024-10-28,Bad Gastein,Austria,1002,4,26.3,0,0
2024-10-28,Zermatt,Switzerland,1620,5,20.6,0,15
2024-10-28,St. Moritz,Switzerland,1856,5,3.5,0,5
2024-10-28,Verbier,Switzerland,1500,5,24.5,19.1,0
2024-10-28,Davos,Switzerland,1560,7,22.5,8.8,10
2024-10-28,Interlaken,Switzerland,568,3,11.4,2.4,0
2024-10-27,Garmisch-Partenkirchen,Germany,750,5,13.7,15.1,0
2024-10-27,Oberstdorf,Germany,813,3,24.7,0,0
2024-10-27,Berchtesgaden,Germany,518,6,17.1,0,0
2024-10-27,Feldberg,Germany,1493,4,3.1,4.9,0
2024-10-27,Innsbruck,Austria,574,4,29,23.4,0
2024-10-27,St. Anton am Arlberg,Austria,1304,5,14.6,0,0
2024-10-27,Kitzbühel,Austria,762,4,20.7,12.6,0
2024-10-27,Salzburg,Austria,424,4,18.8,23.2,0
2024-10-27,Bad Gastein,Austria,1002,4,14.9,21.8,0
2024-10-27,Zermatt,Switzerland,1620,6,11.3,0,13
